Feature1,Feature2,Feature3,Feature4,Label
0.9693291567850241,1.5441940750376149,-38.26758124763884,0.0,0.0
0.9828539855095013,1.1585287851066939,-38.80152008405116,0.0,0.0
0.9924960580681104,0.7682867372340763,-39.18217385109144,0.0,0.0
0.9982172835366341,0.3750095792534157,-39.40803877934651,0.0,0.0
0.9999950602633605,-0.01974905082541873,-39.47822259137152,0.0,0.0
0.9978223651567123,-0.4144296624498353,-39.39244802662432,0.0,0.0
0.9917077814299098,-0.8074730732784882,-39.151053936780805,0.0,0.0
0.9816754646930609,-1.1973265687175985,-38.754993947104296,0.0,0.0
0.9677650475266323,-1.5824500359065508,-38.205832689157205,0.0,0.0
0.9500314829132833,-1.9613220479204,-37.50573961973756,0.0,0.0
0.9285448271465853,-2.33244587415375,-36.65748045045878,0.0,0.0
0.9033899630742358,-2.6943553931421396,-35.66440622182972,0.0,0.0
0.8746662647691071,-3.045620884462126,-34.53044006499828,0.0,0.0
0.8424872049528292,-3.3848546768294847,-33.26006170345566,0.0,0.0
0.8069799067227856,-3.710716630082598,-31.85828975592754,0.0,0.0
0.7682846413534157,-4.02191942939458,-30.33066191036412,0.0,0.0
0.7265542741557617,-4.317233670799341,-28.68321304735196,0.0,0.0
0.6819536605843763,-4.595492717941346,-26.922451399370235,0.0,0.0
0.6346589949772782,-4.8555973108624215,-25.055332840074772,0.0,0.0
0.584857114501744,-5.09651990861872,-23.089233405179343,0.0,0.0
0.5327447610556919,-5.317308748572335,-21.031920153490223,0.0,0.0
0.4785278040405255,-5.517091606321333,-18.891520483207984,0.0,0.0
0.4224204270758337,-5.695079241414752,-16.676490024710777,0.0,0.0
0.36464428186886205,-5.850568515240144,-14.395579236659957,0.0,0.0
0.305427612581356,-5.982945168766597,-12.057798837388665,0.0,0.0
0.24500435415297808,-6.09168624916971,-9.672384208137153,0.0,0.0
0.18361320814335758,-6.176362175752196,-7.248758908759273,0.0,0.0
0.12149669974363117,-6.236638436998733,-4.796497450030298,0.0,0.0
0.05890021968278597,-6.272276912060792,-2.3252874696254175,0.0,0.0
-0.00392894518629731,-6.283136811450991,0.1551085388092751,0.0,0.0
-0.06674258879141719,-6.269175233230751,2.634891792303473,0.0,0.0
-0.12929256637698847,-6.230447332494033,5.104265928569853,0.0,0.0
-0.19133177479775762,-6.1671061034776145,7.553475706448746,0.0,0.0
-0.25261512869763636,-6.079401775158682,9.972845543903786,0.0,0.0
-0.3129005287172815,-5.967680822727418,12.352817741325076,0.0,0.0
-0.37194981790552073,-5.832384598839766,14.68399023913885,0.0,0.0
-0.42952972255631944,-5.6740475900575875,16.957153760562164,0.0,0.0
-0.4854127737545547,-5.4932953053640965,19.163328192771782,0.0,0.0
-0.5393782059899798,-5.290841805096067,21.293798062761546,0.0,0.0
-0.5912128292894704,-5.067486880054631,23.340146967743394,0.0,0.0
-0.6407118714221688,-4.824112891938636,25.294290824073745,0.0,0.0
-0.6876797868504044,-4.561681287582422,27.148509803355772,0.0,0.0
-0.7319310292306571,-4.281228800768368,28.895478829555028,0.0,0.0
-0.7732907844127761,-3.983863356619091,30.52829651664871,0.0,0.0
-0.8115956610417687,-3.6707596947488277,32.04051243249147,0.0,0.0
-0.8466943360339353,-3.343154728464747,33.426152581191836,0.0,0.0
-0.8784481523774011,-3.0023426583516395,34.679743003331254,0.0,0.0
-0.906731666895443,-2.6496698595436987,35.79633140079342,0.0,0.0
-0.9314331458086733,-2.286529562881207,36.77150670077515,0.0,0.0
-0.9524550061383682,-1.9143563509641517,37.601416481691324,0.0,0.0
-0.969714201207182,-1.5346204908460697,38.28278219213302,0.0,0.0
-0.9831425487143248,-1.1488221257568139,38.812912102756435,0.0,0.0
-0.9926870000891557,-0.7584853487996387,39.189711939936494,0.0,0.0
-0.998309850059099,-0.36515218203463806,39.411693159176565,0.0,0.0
-0.9999888856039991,0.029623515266117714,39.47797882559069,0.0,0.0
-0.9977174737084631,0.42428218512612437,39.388307078227214,0.0,0.0
-0.9915045875655313,0.8172647318847921,39.143032164548224,0.0,0.0
-0.9813747711281562,1.2070186813913073,38.74312304097805,0.0,0.0
-0.9673680421485279,1.5920043140403997,38.19015954504923,0.0,0.0
-0.9495397340882911,1.9707007474212768,37.48632615426806,0.0,0.0
-0.9279602775241829,2.341611944550439,36.63440335635511,0.0,0.0
-0.902714921912649,2.7032726239528406,35.63775666495247,0.0,0.0
-0.8739033988126043,3.054254048243676,34.50032332419131,0.0,0.0
-0.841639527896771,3.393169668343059,33.22659675464296,0.0,0.0
-0.8060507673080476,3.718680601026167,31.821608802099842,0.0,0.0
-0.7672777101372172,4.029500918169833,30.290909859312176,0.0,0.0
-0.7254735290111585,4.32440272680048,28.64054693920943,0.0,0.0
-0.6808033709857123,4.6022210198746585,26.877039786228227,0.0,0.0
-0.6334437051336604,4.861858278629336,25.0073551201181,0.0,0.0
-0.5835816254051854,5.10228880832024,23.038879113975597,0.0,0.0
-0.5314141115148334,5.322562790220101,20.979388215231165,0.0,0.0
-0.47714725077486214,5.521810033869288,18.837018424861068,0.0,0.0
-0.42099542394909817,5.699243414755686,16.620233156185996,0.0,0.0
-0.36318045834357615,5.854161983843305,14.337789800229638,0.0,0.0
-0.30393075147969184,5.9859537366653575,11.99870512972145,0.0,0.0
-0.24348036881176838,6.094098031042614,9.612219678413958,0.0,0.0
-0.18206811905350426,6.178167643875827,7.187761236434107,0.0,0.0
-0.11993661076621609,6.237830458886889,4.73490760587995,0.0,0.0
-0.057331293935816166,6.272850778641315,2.263348763796315,0.0,0.0
0.005500509675233168,6.283090255668922,-0.21715141799566348,0.0,0.0
0.06831058357040222,6.268508439004304,-2.6967937449896966,0.0,0.0
0.1308507970962176,6.229162933988029,-5.16578241162752,0.0,0.0
0.19287408568025496,6.165209174697239,-7.614363699543722,0.0,0.0
0.25413542685760504,6.076899809904669,-10.032864509546165,0.0,0.0
0.31439280822999455,5.964583704991857,-12.411730575110386,0.0,0.0
0.3734081835336714,5.828704563759481,-14.741564206426824,0.0,0.0
0.43094841303911846,5.669799175579307,-17.013161415893432,0.0,0.0
0.4867861845675214,5.488495294812467,-19.21754827838842,0.0,0.0
0.5407009114855805,5.285509160871241,-21.346016382684454,0.0,0.0
0.5924796041310891,5.061642668721481,-23.390157233951513,0.0,0.0
0.6419177112267528,4.817780201003475,-25.341895471443067,0.0,0.0
0.6888199279582418,4.554885134285982,-27.19352077013887,0.0,0.0
0.7330009675241634,4.27399603325546,-28.937718300316963,0.0,0.0
0.7742862931099814,3.9762225478751887,-30.56759762472575,0.0,0.0
0.8125128073941783,3.662741029722763,-32.07671991919621,0.0,0.0
0.8475294968628191,3.3347898848233264,-33.459123409161315,0.0,0.0
0.8791980283871316,2.993664681337283,-34.70934692159488,0.0,0.0
0.907393295707331,2.6407130314295277,-35.82245145932821,0.0,0.0
0.9320039136638218,2.277329267539189,-36.79403971251585,0.0,0.0
0.952932658223304,1.9049489340814334,-37.62027343017001,0.0,0.0
0.9700968505614758,1.5250431163416618,-38.29788858313787,0.0,0.0
0.9834286836850139,1.1391126289658193,-38.82420825862051,0.0,0.0
0.992875490302514,0.7486820870051214,-39.19715323529378,0.0,0.0
0.9983999508861696,0.3552938829374861,-39.41525019725415,0.0,0.0
0.999980241102244,-0.03949790654061755,-39.47763755434042,0.0,0.0
0.9976101180279118,-0.4341336598806555,-39.38406884583821,0.0,0.0
0.9912989448138708,-0.8270543719535852,-39.13491371412086,0.0,0.0
0.981071653695298,-1.2167078128859619,-38.73115644438051,0.0,0.0
0.9669686474972674,-1.6015546601308006,-38.17439207621782,0.0,0.0
0.9490456400237427,-1.980074579547815,-37.46682010245199,0.0,0.0
0.9273734359606741,-2.350772231470393,-36.611235780043316,0.0,0.0
0.9020376511626979,-2.7121831780320105,-35.61101908745468,0.0,0.0
0.8731383744284499,-3.062879668415248,-34.47012137207615,0.0,0.0
0.8407897721006221,-3.401476279169197,-33.19304974046087,0.0,0.0
0.8051196370528244,-3.726635387312671,-31.78484925304009,0.0,0.0
0.7662688838449389,-4.037072454602287,-30.251082993655356,0.0,0.0
0.724390992041364,-4.33156110208972,-28.59781009264373,0.0,0.0
0.6796513998913335,-4.608937954921048,-26.831561790296192,0.0,0.0
0.6322268507665384,-4.868107238239091,-24.95931563524917,0.0,0.0
0.582304694937969,-5.108045106032489,-22.988467919739097,0.0,0.0
0.5300821494502835,-5.3278036858305455,-20.926804460613702,0.0,0.0
0.4757655190175918,-5.526514823265154,-18.782469841530347,0.0,0.0
0.41956938101846103,-5.703393511707169,-16.56393523784856,0.0,0.0
0.36171573780982796,-5.857740993428315,-14.279964951324649,0.0,0.0
0.3024331397086314,-5.988947520037489,-11.939581786814324,0.0,0.0
0.2419557821057379,-6.096494761286561,-9.552031407759234,0.0,0.0
0.1805225802790931,-6.1799578527294985,-7.126745811274176,0.0,0.0
0.11837622556098368,-6.239007074145695,-4.673306067124124,0.0,0.0
0.055762226588011415,-6.2734091520968605,-2.2014044677903177,0.0,0.0
-0.00707206057862516,-6.283028181471698,0.2791937608462777,0.0,0.0
-0.06987840963113857,-6.267826162377891,2.758689036946441,0.0,0.0
-0.13240870463100884,-6.227863150260336,5.227286135874983,0.0,0.0
-0.1944159201888625,-6.163297018652638,7.675232886151339,0.0,0.0
-0.2556550973361447,-6.074382835499069,10.092858695318968,0.0,0.0
-0.3158843112333878,-5.961471855510873,12.470612753536498,0.0,0.0
-0.3748656268922131,-5.825010132537552,14.79910176397003,0.0,0.0
-0.4323660391354275,-5.665536757435017,17.069127050930355,0.0,0.0
-0.48815839308196834,-5.483681728391822,19.271720899162013,0.0,0.0
-0.5420222815203048,-5.280163462126725,21.398181980725184,0.0,0.0
-0.5937449156251986,-5.055785955789744,23.44010972951556,0.0,0.0
-0.6431219655781405,-4.811435610778269,25.389437527629017,0.0,0.0
-0.6899583677705092,-4.548077731016109,27.23846457246499,0.0,0.0
-0.7340690954006838,-4.2667527095286335,28.97988629868109,0.0,0.0
-0.7752798894208213,-3.9685719183791104,30.606823234815234,0.0,0.0
-0.8134279469457063,-3.654713318203079,32.11284818057769,0.0,0.0
-0.8483625644041569,-3.3264168046849196,33.49201159745088,0.0,0.0
-0.8799457328921642,-2.9849793103608047,34.73886511228922,0.0,0.0
-0.9080526833758796,-2.6317496810978818,35.84848304107033,0.0,0.0
-0.9325723795906081,-2.2681233474902975,36.81648184776736,0.0,0.0
-0.9534079566886026,-1.8955368122227978,37.639037461469776,0.0,0.0
-0.9704771039028118,-1.5154619751792486,38.31290038334258,0.0,0.0
-0.9837123897148529,-1.1294003187148816,38.83540852374337,0.0,0.0
-0.9930615282426392,-0.7388769760632942,39.2044977187843,0.0,0.0
-0.9984875857953085,-0.3454347063106866,39.418709884793856,0.0,0.0
-0.9999691267794462,0.04937220026039559,39.47719877846362,0.0,0.0
-0.997500298380213,0.4439840623815514,39.379733339925195,0.0,0.0
-0.9910908536828396,0.8368419693057138,39.126698605550246,0.0,0.0
-0.9807661131431467,1.2263939392706904,38.719094186867615,0.0,0.0
-0.9665668645593041,1.6111010505896313,38.1585303216066,0.0,0.0
-0.9485492019399877,1.9894435211478376,37.447221512466804,0.0,0.0
-0.9267843039054803,2.359926712288911,36.58797777874426,0.0,0.0
-0.9013581524971531,2.721087033371735,35.5841935553747,0.0,0.0
-0.8723711935061532,3.0714977236726986,34.43983428324762,0.0,0.0
-0.8399379396631693,3.4097744887916437,33.15942074376618,0.0,0.0
-0.8041865182568914,3.734580969294782,31.748011199539768,0.0,0.0
-0.7652581649682512,4.044634019991224,30.211181411760872,0.0,0.0
-0.7233066659201,4.338708778986828,28.555002613209155,0.0,0.0
-0.6784977501464557,4.615643506490573,26.78601752389875,0.0,0.0
-0.6310084348813825,4.874344174257577,24.9112145041192,0.0,0.0
-0.5810263262539432,5.113788787538179,22.9379999469788,0.0,0.0
-0.5287488781518189,5.333031422459319,20.874169019513012,0.0,0.0
-0.4743826121814144,5.5312059628887065,18.727874867943815,0.0,0.0
-0.4181423018060619,5.707529522019005,16.50759640874697,0.0,0.0
-0.36025012388528826,5.861305535155484,14.22210483276491,0.0,0.0
-0.30093478096707915,5.991926511488738,11.880428954694185,0.0,0.0
-0.24043059780041573,6.098876433981939,9.491819544830113,0.0,0.0
-0.17897659563740462,6.1817327978916286,7.065712783979676,0.0,0.0
-0.11681554798187965,6.24016827986907,4.611692985910498,0.0,0.0
-0.05419302151476473,6.273952031048316,2.139454734601809,0.0,0.0
0.008643594014949765,6.282950589012635,-0.3412354141247113,0.0,0.0
0.07144606310129818,6.2671284050366465,-2.820577515300322,0.0,0.0
0.1339662851335333,6.22654798452125,-5.288776949406049,0.0,0.0
0.19595727451545314,6.161369640066584,-7.736083115932767,0.0,0.0
0.25717413637987224,6.071850858158472,-10.152827953044568,0.0,0.0
0.31737503404365125,5.958345281970312,-12.529464131172421,0.0,0.0
0.3763221443814454,5.821301314298755,-14.856602769657993,0.0,0.0
0.43378259734389296,5.66126034615234,-17.125050527445037,0.0,0.0
0.4895293959087208,5.478854617991036,-19.3258459212933,0.0,0.0
0.5433423128305395,5.2748047220657055,-21.450294728041452,0.0,0.0
0.5950087606466454,5.049916755724735,-23.490004331059424,0.0,0.0
0.6443246315019775,4.805079136933345,-25.436916875208784,0.0,0.0
0.6910951034754113,4.541259094586191,-27.283341099328897,0.0,0.0
0.7351354102220826,4.259498847477945,-29.021982720497988,0.0,0.0
0.776271570891241,3.9609114870269235,-30.645973250034967,0.0,0.0
0.8143410774360782,3.6466765800171705,-32.14889712740387,0.0,0.0
0.8491935366003796,3.318035508729957,-33.52481706483097,0.0,0.0
0.880691264045766,2.9762865668739398,-34.76829750250817,0.0,0.0
0.9087098282724889,2.622779830687049,-35.87442608172525,0.0,0.0
0.9331385421849971,2.258911825471925,-36.83883305110062,0.0,0.0
0.9538809003603397,1.8861200086349392,-37.65770852924595,0.0,0.0
0.9708549602920148,1.5058770910229804,-38.32781755567001,0.0,0.0
0.9839936661031243,1.1196852189921649,-38.846512870461794,0.0,0.0
0.9932451134500416,0.7290700401915048,-39.21174537226812,0.0,0.0
0.9985727545700687,0.3355746765051338,-39.42207221325069,0.0,0.0
0.9999555426630562,-0.059246372037276215,-39.47666249904399,0.0,0.0
0.9973880150366073,-0.45383336829958904,-39.37530057119631,0.0,0.0
0.9908803146863957,-0.8466274997670866,-39.11838685912664,0.0,0.0
0.9804581502263479,-1.2360770366219995,-38.706936298231575,0.0,0.0
0.9661626943269884,-1.6206434618385706,-38.14257432039199,0.0,0.0
0.9480504210631614,-1.9988075490813206,-37.427530432718385,0.0,0.0
0.9261928828136817,-2.369075364395606,-36.56462940990221,0.0,0.0
0.9006764275942897,-2.7299841679806316,-35.55728013496817,0.0,0.0
0.8716018579405522,-3.0801081927305436,-34.409462132510946,0.0,0.0
0.8390840326883278,-3.418064276714904,-33.125709847618104,0.0,0.0
0.8032514132249252,-3.7425173273479917,-31.711094732583874,0.0,0.0
0.7642455560034984,-4.0521855956605615,-30.171205212180446,0.0,0.0
0.7222205533255169,-4.345845739837935,-28.512124606634853,0.0,0.0
0.6773424246004477,-4.622337658021372,-26.74040709952446,0.0,0.0
0.6297884604875201,-4.88056907128038,-24.86305184553168,0.0,0.0
0.5797465225105194,-5.119519838651129,-22.88747532034429,0.0,0.0
0.5274143009124432,-5.3382459871946075,-20.82148202193167,0.0,0.0
0.47299853368192984,-5.53588344115344,-18.67323363894395,0.0,0.0
0.4167141898365991,-5.711651435475791,-16.45121680803074,0.0,0.0
0.3587836201898293,-5.864855600220864,-14.164209587457247,0.0,0.0
0.29943567895578443,-5.994890703661387,-11.821246779460761,0.0,0.0
0.23890481966281027,-6.101243043246327,-9.431584238342127,0.0,0.0
0.17743016894682315,-6.183492474978328,-7.004662305294376,0.0,0.0
0.11525458188357625,-6.241314073188983,-4.550068514415432,0.0,0.0
0.05262368259180841,-6.274479414154842,-2.077499717238567,0.0,0.0
-0.01021510610272216,-6.2828574784833755,0.4032762245960856,0.0,0.0
-0.07301354010898102,-6.266415168703942,2.882459027194854,0.0,0.0
-0.13552353475676637,-6.225217440019064,5.350254700346272,0.0,0.0
-0.1974981448530806,-6.159427043699454,7.796914238595791,0.0,0.0
-0.2586925402369503,-6.069303884136547,10.212772134606363,0.0,0.0
-0.3188649729788836,-5.955203992092425,12.588284562662515,0.0,0.0
-0.37777773240396306,-5.8175781182033806,14.914067081470847,0.0,0.0
-0.4351980841658004,-5.656969952293457,17.180931707313764,0.0,0.0
-0.49089918966158164,-5.474013975532441,19.379923211100582,0.0,0.0
-0.5446610021559817,-5.269432953923558,21.50235449592167,0.0,0.0
-0.5962711360738984,-5.044035083022605,23.539840915349995,0.0,0.0
-0.6455257060278382,-4.798710795168352,25.484333396914668,0.0,0.0
-0.6922301322653548,-4.534429241837392,27.328150239891258,0.0,0.0
-0.7361999093546999,-4.252234465019501,29.06400746179493,0.0,0.0
-0.7772613350719164,-3.953241272738898,30.685047573689506,0.0,0.0
-0.8152521966099796,-3.6386308350147427,32.184866670638485,0.0,0.0
-0.8500224113990937,-3.3096460176591465,33.55753973027634,0.0,0.0
-0.8814346200065705,-2.967586472346654,34.797644019557495,0.0,0.0
-0.9093647287740957,-2.6138035023514026,35.90028051721698,0.0,0.0
-0.933702400048638,-2.249694724235384,36.861093267310935,0.0,0.0
-0.9543514880704054,-1.8766985465761479,37.6762865873834,0.0,0.0
-0.9712304187958264,-1.4962884875463278,38.34264006327659,0.0,0.0
-0.984272512155112,-1.1099673537927013,38.85752127134949,0.0,0.0
-0.9934262454712901,-0.7192613036115971,39.218896177844485,0.0,0.0
-0.9986554570000946,-0.32571381787379566,39.42533717432015,0.0,0.0
-0.9999394887866253,0.06912039748334028,39.47602871740608,0.0,0.0
-0.9972732682744195,0.46368155330828675,39.370770550599914,0.0,0.0
-0.9906673283445422,0.85641093916875,39.10997849537892,0.0,0.0
-0.9801477657055294,1.2457570810239211,38.69468280850078,0.0,0.0
-0.965756137798569,1.6301818703090944,38.126524111983265,0.0,0.0
-0.9475492986251888,2.008166640220313,37.40774691184119,0.0,0.0
-0.9255991741460113,2.3782181651944985,36.54119073118459,0.0,0.0
-0.8999924781378763,2.7388745598839743,35.53027889270761,0.0,0.0
-0.8708303696318057,3.088711054322044,34.37900499488137,0.0,0.0
-0.8382280532851366,3.4263456224642796,33.091917135278194,0.0,0.0
-0.8023143242665157,3.7504444418705107,31.67409994335135,0.0,0.0
-0.7632310594516951,4.059727162958874,30.131154493650175,0.0,0.0
-0.7211326569401679,4.352971967015697,28.469176178823773,0.0,0.0
-0.676185426106808,4.629020392979792,26.69473062982494,0.0,0.0
-0.6285669305981306,4.8867819139328095,24.814827778442154,0.0,0.0
-0.5784652868686392,5.1252382452164245,22.836894164624557,0.0,0.0
-0.52607842102839,5.3434473671571086,20.76874359799975,0.0,0.0
-0.4716132869376272,5.540547246506609,18.618546289487295,0.0,0.0
-0.4152850486373249,5.715759241896932,16.3947965749502,0.0,0.0
-0.35731623034552606,5.868391179856253,14.10627935839545,0.0,0.0
-0.2979358373773358,5.9978400892342645,11.762035407286387,0.0,0.0
-0.23737845146139494,6.103594583234506,9.37132563706864,0.0,0.0
-0.17588330402681432,6.185236879643432,6.943594526004737,0.0,0.0
-0.11369333112145659,6.2424444512754755,4.488432804843351,0.0,0.0
-0.05105421369520534,6.274991300113872,2.0155395687214206,0.0,0.0
0.011786592960512033,6.28274885011389,-0.4653160390276736,0.0,0.0
0.07458083678271932,6.265686455141378,-2.9443334197906146,0.0,0.0
0.13708044965451122,6.223871520040041,-5.411719236853888,0.0,0.0
0.1990385273959922,6.157469234349211,-7.857726103895318,0.0,0.0
0.2602103051571276,6.066741919723974,-10.272691091950367,0.0,0.0
0.32035412435913807,5.95204799363577,-12.647073902728307,0.0,0.0
0.37923238736465137,5.813840553447242,-14.971494557479149,0.0,0.0
0.4366124961050865,5.652665586455064,-17.236770452517487,0.0,0.0
0.49226777095733715,5.469159812971797,-19.43395263501993,0.0,0.0
0.5459783462396389,5.264048170967859,-21.554361155784918,0.0,0.0
0.597532038789053,5.038140952210327,-23.589619359297338,0.0,0.0
0.6467251861892236,4.792330601212272,-25.53168697563398,0.0,0.0
0.6933634513369715,4.5275881896385295,-27.372891883479525,0.0,0.0
0.7372625901693614,4.244959580095378,-29.105960418776274,0.0,0.0
0.7782491795182566,3.94556129445948,-30.72404610927027,0.0,0.0
0.8161613022170647,3.6305761030677397,-32.220756721441454,0.0,0.0
0.8508491867530865,3.3012483521934404,-33.59017951296625,0.0,0.0
0.8821757989385886,2.9588790482670086,-34.82690459095526,0.0,0.0
0.9100173832631795,2.604820718261326,-35.926046283688386,0.0,0.0
0.9342639517888782,2.2404720665456623,-36.883262441418594,0.0,0.0
0.9548197186565083,1.8672724493162296,-37.694771589996705,0.0,0.0
0.971603478486915,1.4866961884318388,-38.35736786955274,0.0,0.0
0.9845489271821034,1.1002467471183197,-38.86843369921718,0.0,0.0
0.9936049238590119,0.7094507905498851,-39.22595011785184,0.0,0.0
0.9987356928811217,0.315852154771743,-39.42850475993819,0.0,0.0
